"font family","style","genre","subgenre","monospace","cap","ch","em","ex","ic","lh","foundry","designers","added","updated"
"Noto Sans HK","black","sans-serif","","false","784","400","800","365.234375","784","784","","Google","2019-03-12","2019-07-16"
"Noto Sans JP","thin","sans-serif","humanist","false","784","400","800","357.8125","784","784","","Google","2015-01-29","2019-07-22"
"Noto Sans JP","light","sans-serif","humanist","false","784","400","800","357.8125","784","784","","Google","2015-01-29","2019-07-22"
"Noto Sans JP","regular","sans-serif","humanist","false","784","400","800","357.8125","784","784","","Google","2015-01-29","2019-07-22"
"Noto Sans JP","medium","sans-serif","humanist","false","784","400","800","357.8125","784","784","","Google","2015-01-29","2019-07-22"
"Noto Sans JP","bold","sans-serif","humanist","false","784","400","800","365.234375","784","784","","Google","2015-01-29","2019-07-22"
"Noto Sans JP","black","sans-serif","humanist","false","784","400","800","365.234375","784","784","","Google","2015-01-29","2019-07-22"
"Noto Sans KR","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-02-05","2019-07-22"
"Noto Sans KR","light","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-02-05","2019-07-22"
"Noto Sans KR","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-02-05","2019-07-22"
"Noto Sans KR","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-02-05","2019-07-22"
"Noto Sans KR","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Google","2018-02-05","2019-07-22"
"Noto Sans KR","black","sans-serif","","false","784","400","800","365.234375","784","784","","Google","2018-02-05","2019-07-22"
"Noto Sans SC","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans SC","light","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans SC","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans SC","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans SC","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans SC","black","sans-serif","","false","784","400","800","365.234375","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans TC","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans TC","light","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans TC","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans TC","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans TC","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Google","2018-10-22","2019-07-17"
"Noto Sans TC","black","sans-serif","","false","784","400","800","365.234375","784","784","","Google","2018-10-22","2019-07-17"
"Noto Serif","regular","serif","","false","784","400","800","357.8125","784","784","","Google","2013-02-27","2019-07-22"
"Noto Serif","bold","serif","","false","784","400","800","365.234375","784","784","","Google","2013-02-27","2019-07-22"
"Noto Serif","regular italic","serif","","false","784","400","800","353.515625","784","784","","Google","2013-02-27","2019-07-22"
"Noto Serif","bold italic","serif","","false","784","400","800","362.109375","784","784","","Google","2013-02-27","2019-07-22"
"Noto Serif JP","extra-light","serif","transitional","false","784","400","800","357.8125","784","784","","Google","2018-08-22","2019-07-16"
"Noto Serif JP","light","serif","transitional","false","784","400","800","357.8125","784","784","","Google","2018-08-22","2019-07-16"
"Noto Serif JP","regular","serif","transitional","false","784","400","800","357.8125","784","784","","Google","2018-08-22","2019-07-16"
"Noto Serif JP","medium","serif","transitional","false","784","400","800","357.8125","784","784","","Google","2018-08-22","2019-07-16"
"Noto Serif JP","semi-bold","serif","transitional","false","784","400","800","365.234375","784","784","","Google","2018-08-22","2019-07-16"
"Noto Serif JP","bold","serif","transitional","false","784","400","800","365.234375","784","784","","Google","2018-08-22","2019-07-16"
